img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,0.9972516298294067
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,1.0658854246139526
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,0.6656687259674072
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,1.227715253829956
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,0.9724189043045044
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,0.8729357123374939
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,0.7837744951248169
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,1.1290664672851562
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,1.0379055738449097
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,0.9650748372077942
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,0.8927950859069824
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,0.9714686870574951
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,0.9483853578567505
m.027tnky_0001.jpg,m.027tnky_0003.jpg,0.8436459302902222
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,0.9050194025039673
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,1.1489847898483276
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,0.8274314999580383
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,1.1167573928833008
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,1.042011022567749
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,0.9690516591072083
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,0.8997820019721985
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,0.9175595045089722
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,0.9968553781509399
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,0.8181809782981873
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,0.9563784003257751
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,1.1194573640823364
m.064nyf_0003.jpg,m.064nyf_0002.jpg,1.0179654359817505
m.026syhg_0002.jpg,m.06_473_0003.jpg,1.056875467300415
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,1.0335019826889038
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,0.95986407995224
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,1.0373988151550293
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,1.0538920164108276
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,1.104214072227478
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,0.9110502004623413
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,0.7999846339225769
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,0.8432525396347046
m.02z235f_0003.jpg,m.07qckf_0002.jpg,1.1118817329406738
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,1.0962793827056885
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,1.0165045261383057
m.097fys_0001.jpg,m.026bk9q_0001.jpg,1.1023215055465698
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,0.8801944255828857
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,1.2247401475906372
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,1.0360194444656372
m.0768sp_0001.jpg,m.0768sp_0002.jpg,0.9882572293281555
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,1.2017742395401
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,0.9755513072013855
m.076vxp_0005.jpg,m.076vxp_0004.jpg,0.9143059849739075
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,0.8082676529884338
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,0.8102012276649475
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,0.9845398664474487
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,1.0671303272247314
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,1.203136682510376
m.07csqp_0004.jpg,m.048dmc_0004.jpg,1.0977355241775513
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,1.0834569931030273
m.041gwg_0002.jpg,m.041gwg_0001.jpg,1.01729154586792
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,1.1540195941925049
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,1.0803197622299194
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,0.9654131531715393
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,0.6613386273384094
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,0.8469989895820618
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,1.018884301185608
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,1.0821406841278076
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,0.9018436074256897
m.04szxh_0005.jpg,m.04szxh_0003.jpg,0.9548107981681824
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,1.1051806211471558
m.027whx3_0004.jpg,m.027whx3_0001.jpg,0.8985016345977783
m.05p9wv4_0001.jpg,m.05p9wv4_0003.jpg,0.9286043643951416
m.0hc9csn_0001.jpg,m.0hc9csn_0003.jpg,0.8581023216247559
m.0hhrjmj_0002.jpg,m.0hhrjmj_0001.jpg,1.0838536024093628
m.02v39v_0001.jpg,m.02v39v_0003.jpg,0.8158280849456787
m.04zwg8r_0002.jpg,m.01pmcd_0001.jpg,0.8514156341552734
m.09ggh1v_0001.jpg,m.09ggh1v_0002.jpg,0.8175086379051208
m.0n4s6s3_0004.jpg,m.0n4s6s3_0002.jpg,0.8900718092918396
m.02z2p91_0005.jpg,m.0cm9sy__0002.jpg,1.1506543159484863
m.0c7t5z_0001.jpg,m.07k40j5_0002.jpg,0.9476715326309204
m.0bzklr_0001.jpg,m.0bzklr_0003.jpg,0.9614985585212708
m.0512c1_0001.jpg,m.0512c1_0002.jpg,0.9845748543739319
m.05jwk9_0002.jpg,m.05jwk9_0003.jpg,0.9339815974235535
m.0bc1f2_0001.jpg,m.0cz7_xk_0001.jpg,1.0769215822219849
m.09ryb3_0001.jpg,m.01t6yw_0004.jpg,0.9675849080085754
m.0s8zt03_0005.jpg,m.0cc7cbd_0004.jpg,0.9520710110664368
m.07kd5wh_0003.jpg,m.07kd5wh_0002.jpg,1.0260063409805298
m.06p_8l_0001.jpg,m.06p_8l_0002.jpg,0.7807906270027161
m.028hpk_0003.jpg,m.07k4n__0003.jpg,1.095960021018982
m.0j_651q_0003.jpg,m.0j_651q_0001.jpg,0.7381558418273926
m.01qp71l_0003.jpg,m.01qp71l_0002.jpg,1.0112316608428955
m.0bf32y_0002.jpg,m.05c87l_0005.jpg,1.0523802042007446
m.06cv41_0004.jpg,m.017zy5_0004.jpg,1.2933225631713867
m.05f7x67_0002.jpg,m.05f7x67_0001.jpg,0.8785385489463806
m.0g9ckl_0003.jpg,m.0g9ckl_0002.jpg,0.8342124819755554
m.06znml3_0004.jpg,m.03d06q8_0001.jpg,0.9374677538871765
m.02r77ks_0001.jpg,m.025grm_0002.jpg,0.9642294049263
m.02r6ydb_0001.jpg,m.06_t8__0004.jpg,1.06930410861969
m.02wxs0t_0002.jpg,m.02wxs0t_0003.jpg,0.9446544647216797
m.07jrw4_0003.jpg,m.0j42bk3_0004.jpg,1.0919519662857056
m.072j_d_0002.jpg,m.072j_d_0001.jpg,0.7414437532424927
m.03067p_0001.jpg,m.03067p_0004.jpg,0.7264441847801208
m.05b4rdq_0003.jpg,m.05b4rdq_0002.jpg,0.8153138160705566
m.0c6vjs_0003.jpg,m.0c6vjs_0001.jpg,1.026406168937683
m.03npjfr_0003.jpg,m.01wbzhv_0001.jpg,1.0596754550933838
m.08gyz8_0002.jpg,m.08gyz8_0004.jpg,0.9457873106002808
m.0x1lfrd_0001.jpg,m.0x1lfrd_0003.jpg,1.0203237533569336
m.04jmpg__0002.jpg,m.09gmc2h_0004.jpg,1.1291062831878662
m.0ksmvw_0004.jpg,m.0ksmvw_0001.jpg,0.934419572353363
m.04y9293_0001.jpg,m.095k48_0004.jpg,0.9926600456237793
