img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,1.1710654497146606
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,1.3230198621749878
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,1.0167874097824097
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,1.3186241388320923
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,1.2949717044830322
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,1.040767788887024
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,1.137149691581726
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,1.4370707273483276
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,1.3579179048538208
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,1.19465970993042
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,1.2071856260299683
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,1.233707308769226
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,1.2873189449310303
m.027tnky_0001.jpg,m.027tnky_0003.jpg,1.1321691274642944
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,1.3867443799972534
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,1.412292718887329
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,1.1322144269943237
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,1.3315902948379517
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,1.3970907926559448
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,1.3316198587417603
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,1.2742371559143066
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,1.2218012809753418
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,1.351185917854309
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,1.1846038103103638
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,1.2134801149368286
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,1.3944759368896484
m.064nyf_0003.jpg,m.064nyf_0002.jpg,1.2790095806121826
m.026syhg_0002.jpg,m.06_473_0003.jpg,1.384544849395752
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,1.1284971237182617
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,1.2596533298492432
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,1.190821886062622
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,1.3868132829666138
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,1.3068044185638428
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,1.2777988910675049
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,1.1484295129776
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,1.0444120168685913
m.02z235f_0003.jpg,m.07qckf_0002.jpg,1.467392921447754
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,1.0297720432281494
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,1.2600233554840088
m.097fys_0001.jpg,m.026bk9q_0001.jpg,1.3156137466430664
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,1.4084234237670898
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,1.5175209045410156
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,1.3811239004135132
m.0768sp_0001.jpg,m.0768sp_0002.jpg,1.2445664405822754
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,1.3585652112960815
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,1.3365412950515747
m.076vxp_0005.jpg,m.076vxp_0004.jpg,1.1560860872268677
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,1.00630784034729
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,1.0829386711120605
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,1.1421054601669312
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,1.1947683095932007
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,1.3044474124908447
m.07csqp_0004.jpg,m.048dmc_0004.jpg,1.4221796989440918
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,1.1973127126693726
m.041gwg_0002.jpg,m.041gwg_0001.jpg,1.2834429740905762
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,1.3838475942611694
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,1.1636521816253662
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,1.366439938545227
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,1.1071361303329468
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,1.1890754699707031
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,1.2486416101455688
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,1.2299941778182983
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,1.184411883354187
m.04szxh_0005.jpg,m.04szxh_0003.jpg,1.158071756362915
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,1.3138283491134644
m.027whx3_0004.jpg,m.027whx3_0001.jpg,1.0141955614089966
m.05p9wv4_0001.jpg,m.05p9wv4_0003.jpg,1.2838255167007446
m.0hc9csn_0001.jpg,m.0hc9csn_0003.jpg,1.0674598217010498
m.0hhrjmj_0002.jpg,m.0hhrjmj_0001.jpg,1.387393593788147
m.02v39v_0001.jpg,m.02v39v_0003.jpg,1.1781070232391357
m.04zwg8r_0002.jpg,m.01pmcd_0001.jpg,1.0308762788772583
m.09ggh1v_0001.jpg,m.09ggh1v_0002.jpg,1.1679151058197021
m.0n4s6s3_0004.jpg,m.0n4s6s3_0002.jpg,1.2983254194259644
m.02z2p91_0005.jpg,m.0cm9sy__0002.jpg,1.3298470973968506
m.0c7t5z_0001.jpg,m.07k40j5_0002.jpg,1.15756094455719
m.0bzklr_0001.jpg,m.0bzklr_0003.jpg,1.2987706661224365
m.0512c1_0001.jpg,m.0512c1_0002.jpg,1.3461977243423462
m.05jwk9_0002.jpg,m.05jwk9_0003.jpg,1.2390471696853638
m.0bc1f2_0001.jpg,m.0cz7_xk_0001.jpg,1.4921871423721313
m.09ryb3_0001.jpg,m.01t6yw_0004.jpg,1.3590422868728638
m.0s8zt03_0005.jpg,m.0cc7cbd_0004.jpg,1.184977650642395
m.07kd5wh_0003.jpg,m.07kd5wh_0002.jpg,1.1048452854156494
m.06p_8l_0001.jpg,m.06p_8l_0002.jpg,1.1833206415176392
m.028hpk_0003.jpg,m.07k4n__0003.jpg,1.2668575048446655
m.0j_651q_0003.jpg,m.0j_651q_0001.jpg,1.2149497270584106
m.01qp71l_0003.jpg,m.01qp71l_0002.jpg,1.2595185041427612
m.0bf32y_0002.jpg,m.05c87l_0005.jpg,1.3533672094345093
m.06cv41_0004.jpg,m.017zy5_0004.jpg,1.471917748451233
m.05f7x67_0002.jpg,m.05f7x67_0001.jpg,1.1644930839538574
m.0g9ckl_0003.jpg,m.0g9ckl_0002.jpg,1.237844467163086
m.06znml3_0004.jpg,m.03d06q8_0001.jpg,1.351818561553955
m.02r77ks_0001.jpg,m.025grm_0002.jpg,1.3304260969161987
m.02r6ydb_0001.jpg,m.06_t8__0004.jpg,1.4784023761749268
m.02wxs0t_0002.jpg,m.02wxs0t_0003.jpg,1.2476780414581299
m.07jrw4_0003.jpg,m.0j42bk3_0004.jpg,1.2433745861053467
