img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,0.99975014
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,0.89114374
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,0.7494786
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,1.052647
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,0.9844624
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,0.74477327
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,0.837637
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,1.221571
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,1.0813005
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,0.9259283
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,0.9223262
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,0.8346969
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,0.955159
m.027tnky_0001.jpg,m.027tnky_0003.jpg,0.89662427
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,1.026356
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,1.0185173
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,0.83026826
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,1.0697479
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,0.83378875
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,0.8737267
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,0.92466664
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,0.77063096
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,1.1000587
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,0.85799885
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,0.8069195
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,1.2069445
m.064nyf_0003.jpg,m.064nyf_0002.jpg,0.8367632
m.026syhg_0002.jpg,m.06_473_0003.jpg,1.0484011
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,0.75236326
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,0.9034237
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,0.8537669
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,1.1449858
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,0.916494
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,0.9598053
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,0.75376856
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,0.74527746
m.02z235f_0003.jpg,m.07qckf_0002.jpg,1.1033816
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,0.7972771
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,0.858776
m.097fys_0001.jpg,m.026bk9q_0001.jpg,0.9595969
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,0.8932805
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,1.2109721
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,0.95053405
m.0768sp_0001.jpg,m.0768sp_0002.jpg,0.953197
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,1.0747908
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,0.6561718
m.076vxp_0005.jpg,m.076vxp_0004.jpg,0.7741541
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,0.6155051
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,0.7864236
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,0.80914235
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,0.94811654
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,0.97566
m.07csqp_0004.jpg,m.048dmc_0004.jpg,1.0953064
