img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,0.8939273
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,1.0033795
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,0.8300279
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,1.0347092
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,0.95485604
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,0.8867421
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,0.8379527
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,1.2241023
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,1.1526389
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,0.86977
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,0.90645885
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,0.71375865
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,0.8312728
m.027tnky_0001.jpg,m.027tnky_0003.jpg,0.7010793
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,1.0799453
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,1.0687954
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,0.71336514
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,0.97197187
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,1.0473375
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,0.7981464
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,0.961177
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,0.7547436
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,1.0716923
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,0.8618871
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,0.7707105
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,1.1913689
m.064nyf_0003.jpg,m.064nyf_0002.jpg,0.7860409
m.026syhg_0002.jpg,m.06_473_0003.jpg,0.978194
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,0.7723771
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,0.77084684
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,0.81854504
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,1.1330675
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,1.0017701
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,0.9127094
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,0.781272
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,0.9113579
m.02z235f_0003.jpg,m.07qckf_0002.jpg,1.0790344
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,0.7587895
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,0.7280925
m.097fys_0001.jpg,m.026bk9q_0001.jpg,0.95041335
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,0.89302504
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,1.2503355
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,0.9999212
m.0768sp_0001.jpg,m.0768sp_0002.jpg,0.91161746
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,1.0955603
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,0.88696456
m.076vxp_0005.jpg,m.076vxp_0004.jpg,0.9623405
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,0.7238865
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,0.6453455
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,0.75028336
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,0.8988166
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,0.94986755
m.07csqp_0004.jpg,m.048dmc_0004.jpg,1.0313562
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,1.0012702
m.041gwg_0002.jpg,m.041gwg_0001.jpg,0.7778417
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,1.0092305
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,0.9211661
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,0.8653942
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,0.89119446
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,0.729722
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,0.87033385
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,0.89181817
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,0.7133436
m.04szxh_0005.jpg,m.04szxh_0003.jpg,0.7939803
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,1.1252596
m.027whx3_0004.jpg,m.027whx3_0001.jpg,0.7683334
m.05p9wv4_0001.jpg,m.05p9wv4_0003.jpg,0.93988365
m.0hc9csn_0001.jpg,m.0hc9csn_0003.jpg,0.88685876
m.0hhrjmj_0002.jpg,m.0hhrjmj_0001.jpg,0.89428365
m.02v39v_0001.jpg,m.02v39v_0003.jpg,1.0205841
m.04zwg8r_0002.jpg,m.01pmcd_0001.jpg,0.99608696
m.09ggh1v_0001.jpg,m.09ggh1v_0002.jpg,0.7780657
m.0n4s6s3_0004.jpg,m.0n4s6s3_0002.jpg,0.655138
m.02z2p91_0005.jpg,m.0cm9sy__0002.jpg,0.9390213
m.0c7t5z_0001.jpg,m.07k40j5_0002.jpg,0.75850135
m.0bzklr_0001.jpg,m.0bzklr_0003.jpg,1.0413207
m.0512c1_0001.jpg,m.0512c1_0002.jpg,0.88945824
m.05jwk9_0002.jpg,m.05jwk9_0003.jpg,0.8870636
m.0bc1f2_0001.jpg,m.0cz7_xk_0001.jpg,1.1184461
m.09ryb3_0001.jpg,m.01t6yw_0004.jpg,1.0749313
m.0s8zt03_0005.jpg,m.0cc7cbd_0004.jpg,0.9964451
m.07kd5wh_0003.jpg,m.07kd5wh_0002.jpg,0.82024235
m.06p_8l_0001.jpg,m.06p_8l_0002.jpg,0.9760485
m.028hpk_0003.jpg,m.07k4n__0003.jpg,0.8415586
m.0j_651q_0003.jpg,m.0j_651q_0001.jpg,0.66348153
m.01qp71l_0003.jpg,m.01qp71l_0002.jpg,0.85519534
m.0bf32y_0002.jpg,m.05c87l_0005.jpg,1.0448968
m.06cv41_0004.jpg,m.017zy5_0004.jpg,1.2721937
m.05f7x67_0002.jpg,m.05f7x67_0001.jpg,0.7664096
m.0g9ckl_0003.jpg,m.0g9ckl_0002.jpg,0.87369484
m.06znml3_0004.jpg,m.03d06q8_0001.jpg,0.96708876
m.02r77ks_0001.jpg,m.025grm_0002.jpg,1.0429838
m.02r6ydb_0001.jpg,m.06_t8__0004.jpg,1.1262743
m.02wxs0t_0002.jpg,m.02wxs0t_0003.jpg,0.83618176
m.07jrw4_0003.jpg,m.0j42bk3_0004.jpg,1.0039861
m.072j_d_0002.jpg,m.072j_d_0001.jpg,0.70276505
m.03067p_0001.jpg,m.03067p_0004.jpg,0.6774309
m.05b4rdq_0003.jpg,m.05b4rdq_0002.jpg,0.72057474
m.0c6vjs_0003.jpg,m.0c6vjs_0001.jpg,0.77919054
m.03npjfr_0003.jpg,m.01wbzhv_0001.jpg,1.1087453
m.08gyz8_0002.jpg,m.08gyz8_0004.jpg,0.9125384
m.0x1lfrd_0001.jpg,m.0x1lfrd_0003.jpg,0.93728405
m.04jmpg__0002.jpg,m.09gmc2h_0004.jpg,1.1246755
m.0ksmvw_0004.jpg,m.0ksmvw_0001.jpg,1.0574161
m.04y9293_0001.jpg,m.095k48_0004.jpg,0.8750681
m.026vfq9_0002.jpg,m.07kj15_0001.jpg,0.93652844
m.0cqwb0_0001.jpg,m.0g9dqx_0004.jpg,1.0283296
m.0hntxx8_0001.jpg,m.0hntxx8_0002.jpg,0.68350166
m.02qwg_9_0001.jpg,m.076m3j_0005.jpg,1.0568545
m.05znvh4_0003.jpg,m.05znvh4_0001.jpg,0.69477224
m.01ywpx_0005.jpg,m.092g91_0003.jpg,0.9888182
m.03qck8h_0002.jpg,m.06ff3l_0001.jpg,1.1086053
m.08tgjz_0001.jpg,m.0gx1pb6_0003.jpg,0.9943566
m.0h49z4_0001.jpg,m.0h49z4_0004.jpg,1.0215167
m.04s91r_0001.jpg,m.026k1l3_0005.jpg,1.157135
m.05p8kcf_0001.jpg,m.02xgdv_0001.jpg,1.0170219
m.0czgtb_0002.jpg,m.08dgms_0002.jpg,1.0420504
m.02qx2n3_0002.jpg,m.0h55_86_0003.jpg,0.8457216
m.01rcb__0003.jpg,m.01rcb__0005.jpg,0.850394
m.03nqj5h_0001.jpg,m.03nqj5h_0003.jpg,0.85822964
m.0krcvw_0003.jpg,m.03f1y6p_0002.jpg,0.91912824
m.04gp917_0003.jpg,m.026zhxp_0004.jpg,1.0729691
m.0hgr0yx_0003.jpg,m.0hgr0yx_0002.jpg,0.87242204
m.0gdkzp2_0003.jpg,m.04zbq8_0004.jpg,0.896588
m.076ykl1_0003.jpg,m.076ykl1_0004.jpg,0.76858455
m.01w78ry_0004.jpg,m.039xxb_0005.jpg,1.137385
m.03n18d_0002.jpg,m.028hgg_0002.jpg,0.9624349
m.0bmh2nv_0001.jpg,m.04sl06_0002.jpg,0.8928008
m.03d69__0004.jpg,m.03d69__0002.jpg,0.94533277
m.05_j1v_0003.jpg,m.05_j1v_0001.jpg,0.7490312
m.0fsx_k_0002.jpg,m.03gyy91_0002.jpg,0.935679
m.0b4hdn_0001.jpg,m.03mtc__0003.jpg,1.0030093
m.0cc5s03_0002.jpg,m.0cc5s03_0003.jpg,0.8048454
m.03xp8dq_0001.jpg,m.0q276_0004.jpg,0.9625472
m.0dnj2hd_0001.jpg,m.0dnj2hd_0002.jpg,0.89458925
m.05zz_8__0004.jpg,m.05zz_8__0001.jpg,0.94362247
m.060x66_0003.jpg,m.09xg8_0002.jpg,1.0861685
m.03c9_tf_0002.jpg,m.026m8l2_0001.jpg,1.0049411
m.0bxzp3f_0001.jpg,m.0bxzp3f_0003.jpg,0.71531624
m.041sdq_0002.jpg,m.0bnt_8_0001.jpg,1.1315796
m.0fdcwt_0005.jpg,m.0fdcwt_0004.jpg,0.5803697
m.03nrsby_0001.jpg,m.03nrsby_0002.jpg,0.97305775
m.07xzc1_0002.jpg,m.07xzc1_0003.jpg,0.9539093
m.0ggb0pb_0003.jpg,m.0bmxpb_0002.jpg,1.0437632
m.076h5__0004.jpg,m.076h5__0003.jpg,0.75066054
m.042wl3_0002.jpg,m.03y7r0z_0001.jpg,1.1054275
m.0n_gk9j_0002.jpg,m.0n_gk9j_0003.jpg,0.8301014
m.0ds9tmg_0001.jpg,m.0cz9mcx_0003.jpg,0.8986202
m.01fc08_0002.jpg,m.04zxz43_0003.jpg,1.0560259
m.051g1t_0001.jpg,m.02wcpdz_0002.jpg,0.9839263
m.0h95hm0_0001.jpg,m.0h95hm0_0004.jpg,0.77260125
m.0dv1hh_0001.jpg,m.0dv1hh_0004.jpg,0.90248144
