img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,2.7186115
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,3.007675
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,2.651646
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,3.4234664
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,3.2555668
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,2.907988
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,2.7296386
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,3.8332884
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,4.395225
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,2.959436
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,2.8981993
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,2.5294957
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,2.5593858
m.027tnky_0001.jpg,m.027tnky_0003.jpg,2.2125008
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,5.6232815
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,3.3407607
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,2.1358202
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,3.148608
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,3.215776
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,2.4010026
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,3.0487182
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,2.3823073
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,3.5119572
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,2.757065
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,2.2065961
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,3.5267715
m.064nyf_0003.jpg,m.064nyf_0002.jpg,2.242175
m.026syhg_0002.jpg,m.06_473_0003.jpg,3.3220217
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,2.7100737
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,2.6103318
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,2.303072
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,3.5316167
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,3.271141
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,2.7657325
