img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,0.96058226
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,1.0167516
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,0.80501276
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,1.025643
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,1.0085015
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,0.9305438
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,0.6399257
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,1.1808605
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,1.0329341
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,0.97867435
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,0.7592597
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,0.778623
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,0.61297345
m.027tnky_0001.jpg,m.027tnky_0003.jpg,0.7253632
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,1.0189862
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,1.1174278
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,0.7270976
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,1.00151
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,0.9003785
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,0.8508464
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,0.9836017
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,0.6255276
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,1.0700096
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,0.8006609
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,0.7952549
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,1.0335903
m.064nyf_0003.jpg,m.064nyf_0002.jpg,0.7863402
m.026syhg_0002.jpg,m.06_473_0003.jpg,0.9021604
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,0.5383075
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,0.7724047
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,0.84915423
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,1.053652
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,0.9300151
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,0.9287592
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,0.81777424
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,0.6392904
m.02z235f_0003.jpg,m.07qckf_0002.jpg,1.0809135
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,0.7426327
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,0.8041159
m.097fys_0001.jpg,m.026bk9q_0001.jpg,0.8389079
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,0.9082188
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,1.1759981
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,1.0595497
m.0768sp_0001.jpg,m.0768sp_0002.jpg,0.8218119
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,0.90594155
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,0.906053
m.076vxp_0005.jpg,m.076vxp_0004.jpg,0.7581471
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,0.5686425
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,0.7257245
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,0.67984265
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,0.77592593
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,0.90863067
m.07csqp_0004.jpg,m.048dmc_0004.jpg,1.0436721
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,0.78787684
m.041gwg_0002.jpg,m.041gwg_0001.jpg,0.7591509
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,0.8820951
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,0.7434656
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,0.734267
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,0.73692125
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,0.8482754
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,0.62601155
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,0.81995547
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,0.8598942
m.04szxh_0005.jpg,m.04szxh_0003.jpg,0.9807223
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,1.0563407
m.027whx3_0004.jpg,m.027whx3_0001.jpg,0.83523387
m.05p9wv4_0001.jpg,m.05p9wv4_0003.jpg,0.95771146
m.0hc9csn_0001.jpg,m.0hc9csn_0003.jpg,0.682396
m.0hhrjmj_0002.jpg,m.0hhrjmj_0001.jpg,0.823796
m.02v39v_0001.jpg,m.02v39v_0003.jpg,0.8801812
m.04zwg8r_0002.jpg,m.01pmcd_0001.jpg,0.7683106
m.09ggh1v_0001.jpg,m.09ggh1v_0002.jpg,0.801175
m.0n4s6s3_0004.jpg,m.0n4s6s3_0002.jpg,0.72090226
m.02z2p91_0005.jpg,m.0cm9sy__0002.jpg,0.9450414
m.0c7t5z_0001.jpg,m.07k40j5_0002.jpg,0.785658
m.0bzklr_0001.jpg,m.0bzklr_0003.jpg,1.0032736
m.0512c1_0001.jpg,m.0512c1_0002.jpg,0.80881864
m.05jwk9_0002.jpg,m.05jwk9_0003.jpg,0.85100967
m.0bc1f2_0001.jpg,m.0cz7_xk_0001.jpg,1.1120383
m.09ryb3_0001.jpg,m.01t6yw_0004.jpg,0.91952693
