img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,0.880542
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,0.8908215
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,0.74199134
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,0.9590729
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,0.8863427
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,0.6975229
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,0.80526584
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,1.0330194
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,0.98157024
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,0.94122624
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,0.83538526
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,0.7800425
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,0.827615
m.027tnky_0001.jpg,m.027tnky_0003.jpg,0.6998899
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,0.9679726
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,0.9492883
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,0.9461061
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,0.85072696
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,0.9079679
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,0.71449035
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,0.86446637
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,0.8360121
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,1.0513529
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,1.0425116
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,0.7484068
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,0.9620452
m.064nyf_0003.jpg,m.064nyf_0002.jpg,0.74169284
m.026syhg_0002.jpg,m.06_473_0003.jpg,0.9258394
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,0.823016
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,0.87655187
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,0.84624416
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,0.95718783
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,0.8631292
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,0.86441344
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,0.8322493
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,0.5790202
m.02z235f_0003.jpg,m.07qckf_0002.jpg,1.1865176
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,0.7738775
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,0.7964041
m.097fys_0001.jpg,m.026bk9q_0001.jpg,0.95535755
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,0.8231454
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,1.2112182
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,0.94545484
m.0768sp_0001.jpg,m.0768sp_0002.jpg,0.8500174
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,0.95551914
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,0.7351599
m.076vxp_0005.jpg,m.076vxp_0004.jpg,0.7448438
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,0.72523594
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,0.7032788
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,0.90719587
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,0.93212754
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,1.0322871
m.07csqp_0004.jpg,m.048dmc_0004.jpg,1.0376859
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,0.9417628
m.041gwg_0002.jpg,m.041gwg_0001.jpg,0.74338627
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,1.0071009
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,0.8620943
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,0.89941126
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,0.81164455
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,0.64119726
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,0.82737225
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,0.85393417
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,0.8145411
m.04szxh_0005.jpg,m.04szxh_0003.jpg,0.7809871
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,1.0138808
m.027whx3_0004.jpg,m.027whx3_0001.jpg,0.6798952
