img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,2.788794
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,2.8253007
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,1.93862
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,3.3574913
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,2.253933
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,1.7950991
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,2.0375953
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,2.9075973
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,2.8049457
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,2.131047
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,2.1920729
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,2.0212214
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,1.7178067
m.027tnky_0001.jpg,m.027tnky_0003.jpg,1.9316567
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,2.5978324
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,2.4668388
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,2.5690455
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,2.5611627
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,1.7164413
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,2.0433931
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,2.2041378
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,1.6425135
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,3.3635058
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,2.4110947
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,2.4056027
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,2.7198892
m.064nyf_0003.jpg,m.064nyf_0002.jpg,2.2507067
m.026syhg_0002.jpg,m.06_473_0003.jpg,2.7003129
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,1.7787013
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,2.245621
