img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,4.0204396
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,4.643754
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,4.039462
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,5.1903486
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,4.4620075
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,4.3543615
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,4.381406
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,5.7103276
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,5.552893
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,4.7684245
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,5.051535
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,4.6516323
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,3.8964124
m.027tnky_0001.jpg,m.027tnky_0003.jpg,3.7359695
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,4.7384996
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,5.6102076
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,4.5674176
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,5.259495
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,3.6735077
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,4.07118
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,5.3371754
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,4.2948127
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,6.3491454
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,3.849919
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,4.246277
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,4.6677003
m.064nyf_0003.jpg,m.064nyf_0002.jpg,3.985799
m.026syhg_0002.jpg,m.06_473_0003.jpg,4.9719367
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,4.2417407
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,4.700228
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,4.255788
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,5.165393
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,4.7737446
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,4.029355
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,4.566977
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,3.9837806
m.02z235f_0003.jpg,m.07qckf_0002.jpg,5.6519113
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,4.2852044
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,4.3918185
m.097fys_0001.jpg,m.026bk9q_0001.jpg,3.796648
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,3.6194394
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,6.484413
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,5.0381007
m.0768sp_0001.jpg,m.0768sp_0002.jpg,4.081256
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,5.516183
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,4.4854693
m.076vxp_0005.jpg,m.076vxp_0004.jpg,4.6910725
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,3.6183016
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,3.278026
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,3.3879807
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,5.0160403
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,5.305574
m.07csqp_0004.jpg,m.048dmc_0004.jpg,6.0535536
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,4.5235705
m.041gwg_0002.jpg,m.041gwg_0001.jpg,4.006301
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,4.498841
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,5.1318965
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,3.615357
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,3.4437394
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,3.344528
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,4.147367
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,4.3109207
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,4.143404
m.04szxh_0005.jpg,m.04szxh_0003.jpg,4.1836123
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,4.651769
m.027whx3_0004.jpg,m.027whx3_0001.jpg,3.4993355
m.05p9wv4_0001.jpg,m.05p9wv4_0003.jpg,4.71258
m.0hc9csn_0001.jpg,m.0hc9csn_0003.jpg,4.595307
m.0hhrjmj_0002.jpg,m.0hhrjmj_0001.jpg,4.681339
