img_1,img_2,dist
m.0bxsfw_0001.jpg,m.0bxsfw_0002.jpg,3.3122046
m.027lfrs_0003.jpg,m.027lfrs_0002.jpg,2.3874714
m.0bkxbw_0003.jpg,m.0bkxbw_0002.jpg,2.6460514
m.05r49f_0001.jpg,m.09gfsng_0001.jpg,3.6167433
m.01txlkt_0005.jpg,m.0ff6p1_0002.jpg,3.2698438
m.02rd2z7_0002.jpg,m.02rd2z7_0001.jpg,2.4192057
m.03cvfkn_0002.jpg,m.03cvfkn_0003.jpg,2.5431213
m.07kd1h0_0002.jpg,m.0gyd4y_0002.jpg,3.527278
m.04n1s8l_0003.jpg,m.03_80b_0002.jpg,3.1553662
m.0g59dq6_0002.jpg,m.0g59dq6_0003.jpg,2.6042812
m.03zp0s_0001.jpg,m.03zp0s_0004.jpg,2.4761112
m.0ff6p1_0003.jpg,m.0ff6p1_0004.jpg,3.109514
m.0gc136t_0004.jpg,m.0gc136t_0001.jpg,2.394552
m.027tnky_0001.jpg,m.027tnky_0003.jpg,1.9399458
m.0cp08gq_0001.jpg,m.02qf_k6_0004.jpg,2.8983395
m.0j3g1d2_0003.jpg,m.03h24_z_0002.jpg,3.4360428
m.047nyc5_0004.jpg,m.047nyc5_0005.jpg,2.6536448
m.0q57sjr_0003.jpg,m.0hh41q__0001.jpg,3.4347987
m.0glnnsy_0002.jpg,m.0nd2yh0_0002.jpg,2.2796478
m.01rpc2r_0003.jpg,m.01rpc2r_0005.jpg,2.4449584
m.079ff6_0002.jpg,m.04v_0f_0002.jpg,3.1164498
m.0kf9zwb_0004.jpg,m.0kf9zwb_0003.jpg,2.4699461
m.03f14t3_0001.jpg,m.0403y4q_0004.jpg,3.4636686
m.05z2dc_0001.jpg,m.05z2dc_0003.jpg,3.0006056
m.0g5nr1_0003.jpg,m.0g5nr1_0002.jpg,2.4040213
m.0267_nc_0001.jpg,m.05gkqv_0003.jpg,3.244075
m.064nyf_0003.jpg,m.064nyf_0002.jpg,2.9481761
m.026syhg_0002.jpg,m.06_473_0003.jpg,2.870722
m.01c_qf_0003.jpg,m.01c_qf_0001.jpg,2.4447591
m.0cxmp6_0001.jpg,m.0cxmp6_0002.jpg,2.8355362
m.043k6hj_0002.jpg,m.07l8mg_0002.jpg,2.527751
m.0fqb1w5_0003.jpg,m.07t_zd_0002.jpg,3.1970382
m.0h4svr_0003.jpg,m.0bwjc2c_0003.jpg,3.1056566
m.0265y64_0001.jpg,m.04ghd8_0004.jpg,2.971301
m.0nd4z7c_0001.jpg,m.09v3bhx_0005.jpg,2.6917477
m.0g5r8hb_0003.jpg,m.0g5r8hb_0001.jpg,2.0770464
m.02z235f_0003.jpg,m.07qckf_0002.jpg,3.3607898
m.02z52lv_0001.jpg,m.02z52lv_0002.jpg,2.6229305
m.05f4w4t_0002.jpg,m.05f4w4t_0001.jpg,2.552728
m.097fys_0001.jpg,m.026bk9q_0001.jpg,2.7675214
m.03z8y7j_0001.jpg,m.03z8y7j_0002.jpg,2.0937574
m.0gtvkxj_0001.jpg,m.03nttym_0002.jpg,3.918145
m.03d6tz_0003.jpg,m.02k7h7_0001.jpg,2.7883968
m.0768sp_0001.jpg,m.0768sp_0002.jpg,2.9230812
m.04xmzd_0001.jpg,m.0gfdn_j_0002.jpg,2.906804
m.0dhfdl_0002.jpg,m.0dhfdl_0003.jpg,2.8615754
m.076vxp_0005.jpg,m.076vxp_0004.jpg,2.223126
m.04ybp2k_0002.jpg,m.04ybp2k_0004.jpg,2.1504583
m.02qj6m0_0001.jpg,m.02qj6m0_0002.jpg,2.0723894
m.0bz0pf_0001.jpg,m.0bz0pf_0004.jpg,2.5734823
m.0h04_h_0002.jpg,m.0g1dbn_0001.jpg,2.3325405
m.012mh__0002.jpg,m.01pvn0z_0003.jpg,3.2664044
m.07csqp_0004.jpg,m.048dmc_0004.jpg,3.0380554
m.02ppbmg_0003.jpg,m.04gnp_5_0003.jpg,2.9259028
m.041gwg_0002.jpg,m.041gwg_0001.jpg,2.3734307
m.02w85g8_0001.jpg,m.02w85g8_0002.jpg,3.098666
m.03q3nq_0005.jpg,m.09zbpw_0002.jpg,3.127792
m.03qk3pv_0004.jpg,m.03qk3pv_0003.jpg,2.5809727
m.023fqr_0002.jpg,m.0vshsz9_0002.jpg,2.5478468
m.03k4gk_0001.jpg,m.03k4gk_0002.jpg,1.2780722
m.01w2ksr_0003.jpg,m.01w2ksr_0004.jpg,2.0999396
m.03sr8y_0002.jpg,m.03sr8y_0004.jpg,1.8739955
m.0ccgl3_0001.jpg,m.0ccgl3_0003.jpg,2.3440728
m.04szxh_0005.jpg,m.04szxh_0003.jpg,2.1053157
m.0gklgjj_0004.jpg,m.0412txk_0004.jpg,3.5396705
m.027whx3_0004.jpg,m.027whx3_0001.jpg,2.038237
m.05p9wv4_0001.jpg,m.05p9wv4_0003.jpg,2.5884473
m.0hc9csn_0001.jpg,m.0hc9csn_0003.jpg,2.7333972
m.0hhrjmj_0002.jpg,m.0hhrjmj_0001.jpg,2.7107034
m.02v39v_0001.jpg,m.02v39v_0003.jpg,2.309145
m.04zwg8r_0002.jpg,m.01pmcd_0001.jpg,3.0593305
m.09ggh1v_0001.jpg,m.09ggh1v_0002.jpg,3.014965
m.0n4s6s3_0004.jpg,m.0n4s6s3_0002.jpg,2.1083097
m.02z2p91_0005.jpg,m.0cm9sy__0002.jpg,3.5405793
m.0c7t5z_0001.jpg,m.07k40j5_0002.jpg,2.7136054
m.0bzklr_0001.jpg,m.0bzklr_0003.jpg,2.786936
m.0512c1_0001.jpg,m.0512c1_0002.jpg,2.6145506
m.05jwk9_0002.jpg,m.05jwk9_0003.jpg,3.0747595
m.0bc1f2_0001.jpg,m.0cz7_xk_0001.jpg,2.848647
m.09ryb3_0001.jpg,m.01t6yw_0004.jpg,2.6945887
m.0s8zt03_0005.jpg,m.0cc7cbd_0004.jpg,3.1921499
m.07kd5wh_0003.jpg,m.07kd5wh_0002.jpg,2.4569874
m.06p_8l_0001.jpg,m.06p_8l_0002.jpg,2.7807949
m.028hpk_0003.jpg,m.07k4n__0003.jpg,3.0101335
m.0j_651q_0003.jpg,m.0j_651q_0001.jpg,1.9423115
m.01qp71l_0003.jpg,m.01qp71l_0002.jpg,2.3433182
m.0bf32y_0002.jpg,m.05c87l_0005.jpg,3.3387136
m.06cv41_0004.jpg,m.017zy5_0004.jpg,3.54231
m.05f7x67_0002.jpg,m.05f7x67_0001.jpg,2.1155791
m.0g9ckl_0003.jpg,m.0g9ckl_0002.jpg,1.8072537
m.06znml3_0004.jpg,m.03d06q8_0001.jpg,3.8306634
m.02r77ks_0001.jpg,m.025grm_0002.jpg,2.916443
m.02r6ydb_0001.jpg,m.06_t8__0004.jpg,4.0733237
m.02wxs0t_0002.jpg,m.02wxs0t_0003.jpg,2.6844885
m.07jrw4_0003.jpg,m.0j42bk3_0004.jpg,3.5718522
m.072j_d_0002.jpg,m.072j_d_0001.jpg,2.1527355
m.03067p_0001.jpg,m.03067p_0004.jpg,2.3106472
m.05b4rdq_0003.jpg,m.05b4rdq_0002.jpg,2.2419405
m.0c6vjs_0003.jpg,m.0c6vjs_0001.jpg,2.1389737
m.03npjfr_0003.jpg,m.01wbzhv_0001.jpg,3.7749314
m.08gyz8_0002.jpg,m.08gyz8_0004.jpg,2.615768
m.0x1lfrd_0001.jpg,m.0x1lfrd_0003.jpg,3.2607055
m.04jmpg__0002.jpg,m.09gmc2h_0004.jpg,3.6474776
m.0ksmvw_0004.jpg,m.0ksmvw_0001.jpg,3.2594447
m.04y9293_0001.jpg,m.095k48_0004.jpg,2.9807718
m.026vfq9_0002.jpg,m.07kj15_0001.jpg,2.7543714
m.0cqwb0_0001.jpg,m.0g9dqx_0004.jpg,2.8431153
m.0hntxx8_0001.jpg,m.0hntxx8_0002.jpg,2.5913963
m.02qwg_9_0001.jpg,m.076m3j_0005.jpg,3.1550932
m.05znvh4_0003.jpg,m.05znvh4_0001.jpg,2.39629
m.01ywpx_0005.jpg,m.092g91_0003.jpg,3.487123
m.03qck8h_0002.jpg,m.06ff3l_0001.jpg,3.7655544
m.08tgjz_0001.jpg,m.0gx1pb6_0003.jpg,3.4273427
m.0h49z4_0001.jpg,m.0h49z4_0004.jpg,2.4580865
m.04s91r_0001.jpg,m.026k1l3_0005.jpg,3.6101625
m.05p8kcf_0001.jpg,m.02xgdv_0001.jpg,2.623057
m.0czgtb_0002.jpg,m.08dgms_0002.jpg,3.5465024
